# dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
4.767355043441057205e-03,7.866267114877700806e-03,6.029197946190834045e-03,-5.142735899426043034e-04,-1.397435669787228107e-03,-2.539294771850109100e-03,-1.123407855629920959e-02,1.056158728897571564e-02,2.268601674586534500e-03,-7.298321463167667389e-03,3.110929392278194427e-04,-2.141044661402702332e-02,3.141380846500396729e-03,-4.258990287780761719e-03,-3.993164747953414917e-03,2.337005734443664551e-02,-7.218969985842704773e-04,-7.573381066322326660e-01,-3.940240480005741119e-03,-4.269304219633340836e-03,9.423559531569480896e-04,2.457500435411930084e-03,1.192782446742057800e-02,3.271646797657012939e-03,-4.341628402471542358e-03,-5.092611536383628845e-03,-6.477886810898780823e-03,-4.335688427090644836e-03,-7.325503975152969360e-04,6.405652035027742386e-03,-1.388642936944961548e-03,1.055965200066566467e-03
5.656643304973840714e-03,8.072752505540847778e-03,6.335025653243064880e-03,-4.489964339882135391e-06,1.622688723728060722e-04,-1.375703141093254089e-04,-1.161164790391921997e-02,-2.735873684287071228e-03,4.559282679110765457e-03,-6.714216433465480804e-03,9.027882479131221771e-04,-2.144267782568931580e-02,1.370916026644408703e-03,-4.308104515075683594e-03,-3.571626730263233185e-03,2.789378911256790161e-02,2.430910244584083557e-03,-7.224400639533996582e-01,-5.937577225267887115e-03,-5.296385381370782852e-03,1.259774900972843170e-03,3.381782211363315582e-03,1.032532379031181335e-02,2.094984054565429688e-03,-4.585586488246917725e-03,-3.924904391169548035e-03,-7.930365391075611115e-03,-4.599006846547126770e-03,-3.459844738245010376e-04,5.190052557736635208e-03,-1.718778163194656372e-03,1.270132139325141907e-03
4.437428433448076248e-03,8.405614644289016724e-03,3.943769261240959167e-03,-1.967097632586956024e-03,2.252578269690275192e-05,-4.505086690187454224e-05,-1.371957734227180481e-02,-6.287658587098121643e-03,2.661097329109907150e-03,-6.830046884715557098e-03,1.925700809806585312e-03,-1.756780967116355896e-02,1.925498130731284618e-03,-5.973491817712783813e-03,-3.946695476770401001e-03,2.016194909811019897e-02,9.016310796141624451e-04,-7.545374631881713867e-01,-5.059384740889072418e-03,-2.981776837259531021e-03,2.025692723691463470e-03,3.698998130857944489e-03,1.366757228970527649e-02,3.953322768211364746e-03,-4.954898729920387268e-03,-4.050729796290397644e-03,-7.599256932735443115e-03,-3.854135051369667053e-03,-1.726517453789710999e-03,6.356358993798494339e-03,-3.403987735509872437e-03,2.294631674885749817e-03
5.125591065734624863e-03,1.024461165070533752e-02,7.133619859814643860e-03,-1.630400307476520538e-03,9.626698447391390800e-04,-1.681490801274776459e-03,-1.261006109416484833e-02,6.037129089236259460e-03,2.434237394481897354e-03,-6.154002621769905090e-03,9.996457956731319427e-04,-2.685052528977394104e-02,1.794997486285865307e-03,-4.399240016937255859e-03,-1.970324665307998657e-03,2.827323973178863525e-02,-3.427704796195030212e-04,-9.764112234115600586e-01,-5.313509143888950348e-03,-1.542950514703989029e-03,1.833536662161350250e-03,4.128360189497470856e-03,1.238538697361946106e-02,4.357315599918365479e-03,-4.043116234242916107e-03,-5.910480394959449768e-03,-1.022376492619514465e-02,-6.886521354317665100e-03,7.108952850103378296e-04,6.224461365491151810e-03,1.988001167774200439e-04,7.048435509204864502e-05
4.867956507951021194e-03,8.960667997598648071e-03,5.910182371735572815e-03,-3.134711645543575287e-03,6.734383059665560722e-04,-2.087233588099479675e-04,-1.349505968391895294e-02,2.036858350038528442e-03,1.370352576486766338e-03,-5.473820492625236511e-03,4.106624983251094818e-04,-2.270999923348426819e-02,4.106274573132395744e-04,-6.156616844236850739e-03,-1.887695863842964172e-03,2.304361760616302490e-02,-4.464546218514442444e-04,-8.827547430992126465e-01,-5.924024619162082672e-03,-3.559532109647989273e-03,8.158041164278984070e-04,4.601673223078250885e-03,1.181248947978019714e-02,1.487031579017639160e-03,-1.896690577268600464e-03,-4.414407536387443542e-03,-9.932223707437515259e-03,-3.384763374924659729e-03,-3.297720104455947876e-04,6.294243503361940384e-03,-3.798082470893859863e-04,1.687215641140937805e-03
6.563663948327302933e-03,8.046377450227737427e-03,6.878191605210304260e-03,-2.340968698263168335e-03,4.842978669330477715e-04,-7.257750257849693298e-04,-1.305033080279827118e-02,3.878803923726081848e-03,3.415612969547510147e-03,-7.248501293361186981e-03,-3.669247962534427643e-04,-2.996876463294029236e-02,1.612446154467761517e-03,-5.325641483068466187e-03,-2.319211140275001526e-03,2.473831176757812500e-02,6.718169897794723511e-04,-9.030238986015319824e-01,-6.387420929968357086e-03,-4.528178367763757706e-03,-3.819633275270462036e-05,3.814847208559513092e-03,1.256573572754859924e-02,2.529188990592956543e-03,-3.078631125390529633e-03,-4.834854975342750549e-03,-9.111776947975158691e-03,-4.754522815346717834e-03,-1.332903280854225159e-03,4.784666467458009720e-03,-1.031618565320968628e-03,3.436269238591194153e-03
5.732723977416753769e-03,8.818227797746658325e-03,4.183897748589515686e-03,3.229742287658154964e-04,-1.079191570170223713e-03,8.901404216885566711e-04,-1.040247827768325806e-02,-8.107228204607963562e-03,4.203510005027055740e-03,-8.870497345924377441e-03,-9.448663331568241119e-04,-2.519445121288299561e-02,6.532802945002913475e-04,-5.235414952039718628e-03,-3.640093840658664703e-03,1.340863853693008423e-02,-5.963230505585670471e-04,-6.939086318016052246e-01,-5.728223361074924469e-03,-3.259113524109125137e-03,7.670326158404350281e-04,4.395009018480777740e-03,1.112631335854530334e-02,4.088684916496276855e-03,-3.262138925492763519e-03,-3.327460959553718567e-03,-7.515570148825645447e-03,-2.456957474350929260e-03,-1.595193520188331604e-03,5.347371567040681839e-03,3.657601773738861084e-04,3.562526777386665344e-03
2.783459145575761795e-03,9.953323751688003540e-03,8.996574208140373230e-03,-1.444212161004543304e-03,1.286010141484439373e-03,-3.007889725267887115e-03,-1.234099827706813812e-02,6.646962836384773254e-03,3.279202152043581009e-03,-8.031046949326992035e-03,3.751530312001705170e-04,-3.546820953488349915e-02,9.877661941573023796e-04,-2.133969217538833618e-03,-1.303525641560554504e-03,2.576065063476562500e-02,-2.311905845999717712e-04,-1.195344686508178711e+00,-6.758444942533969879e-03,-1.279985997825860977e-03,1.695464365184307098e-03,4.255146719515323639e-03,1.096257194876670837e-02,4.866026341915130615e-03,-3.286335617303848267e-03,-5.636522546410560608e-03,-1.374142430722713470e-02,-5.747476592659950256e-03,1.954903826117515564e-03,9.183309972286224365e-03,3.059335052967071533e-03,1.481832936406135559e-03
5.530225578695535660e-03,8.974883705377578735e-03,6.291089579463005066e-03,-2.211375162005424500e-03,-5.783933447673916817e-04,-4.635928198695182800e-04,-1.290258206427097321e-02,-1.668496057391166687e-03,2.647256944328546524e-03,-5.784533917903900146e-03,3.380193375051021576e-04,-2.235413715243339539e-02,2.415461465716362000e-03,-3.839056706055998802e-03,-1.857801340520381927e-03,1.990369707345962524e-02,1.039422117173671722e-03,-8.444180488586425781e-01,-7.274420000612735748e-03,-4.408704582601785660e-03,-1.280408352613449097e-03,3.662125207483768463e-03,1.292374357581138611e-02,2.451807260513305664e-03,-3.502203151583671570e-03,-4.543280228972434998e-03,-1.055564917623996735e-02,-1.767652109265327454e-03,-2.592448145151138306e-04,5.017541814595460892e-03,6.990283727645874023e-04,1.815686002373695374e-03
4.747267346829175949e-03,1.108180359005928040e-02,8.548108860850334167e-03,-1.503194682300090790e-03,2.603794448077678680e-03,-8.259611204266548157e-04,-1.420541293919086456e-02,7.214326411485671997e-03,4.407860804349184036e-03,-6.700099445879459381e-03,1.022742595523595810e-03,-3.839959576725959778e-02,1.521955127827823162e-03,-6.161155179142951965e-03,-3.019141964614391327e-03,2.901399135589599609e-02,-1.140921376645565033e-03,-1.085022449493408203e+00,-4.708633758127689362e-03,-3.176300320774316788e-03,2.582053653895854950e-03,5.144351162016391754e-03,1.361193880438804626e-02,5.363754928112030029e-03,-3.605548292398452759e-03,-5.263371393084526062e-03,-1.195473782718181610e-02,-5.887420848011970520e-03,-1.457074657082557678e-03,9.490936994552612305e-03,1.625601202249526978e-03,3.117593005299568176e-03
7.469200063496828079e-03,5.628589540719985962e-03,4.269482567906379700e-03,-1.541675534099340439e-03,6.682527018710970879e-04,3.088508732616901398e-03,-1.191923953592777252e-02,-5.392914637923240662e-03,4.223344381898641586e-03,-6.545151583850383759e-03,-5.149976350367069244e-04,-3.180910274386405945e-02,3.073363332077860832e-04,-7.631087675690650940e-03,-2.670825459063053131e-03,2.280436456203460693e-02,-3.278050571680068970e-04,-7.424761652946472168e-01,-3.632732434198260307e-03,-3.909336868673563004e-03,2.046923153102397919e-03,4.207500256597995758e-03,1.323598995804786682e-02,2.564415335655212402e-03,-3.036707639694213867e-03,-3.453770652413368225e-03,-8.051479235291481018e-03,-2.794304862618446350e-03,-2.886885777115821838e-03,5.149618256837129593e-03,-1.226678490638732910e-03,5.488419905304908752e-03
4.925377201288938522e-03,1.005779579281806946e-02,7.776254788041114807e-03,-3.667780198156833649e-03,1.082653994672000408e-03,5.393382161855697632e-05,-1.183094270527362823e-02,-7.481386885046958923e-03,2.513139043003320694e-03,-7.086900528520345688e-03,1.046882476657629013e-03,-4.193417727947235107e-02,2.051430754363536835e-03,-6.338008679449558258e-03,-2.085221000015735626e-03,2.352105081081390381e-02,1.530165784060955048e-03,-8.234240412712097168e-01,-5.793721415102481842e-03,-2.665097359567880630e-03,-3.768550232052803040e-04,5.711332894861698151e-03,1.314338669180870056e-02,3.695443272590637207e-03,-5.157842300832271576e-03,-4.650482907891273499e-03,-8.725438266992568970e-03,-3.667229786515235901e-03,-2.574706450104713440e-03,5.456641782075166702e-03,-1.798085868358612061e-03,2.700919285416603088e-03
5.104586016386747360e-03,1.128548756241798401e-02,8.480047807097434998e-03,-1.737578772008419037e-03,5.641382886096835136e-04,-7.531316950917243958e-04,-1.248899847269058228e-02,-8.734209463000297546e-03,2.976211253553628922e-03,-7.467989809811115265e-03,-1.352117396891117096e-04,-3.609536960721015930e-02,2.037761732935905457e-03,-4.189295694231987000e-03,-2.814083360135555267e-03,2.950350940227508545e-02,6.171176210045814514e-04,-9.236016273498535156e-01,-5.327933467924594879e-03,-4.057089332491159439e-03,-1.710737124085426331e-04,5.248189903795719147e-03,1.259751990437507629e-02,3.197513520717620850e-03,-4.095694981515407562e-03,-6.722632795572280884e-03,-1.117585971951484680e-02,-2.593355253338813782e-03,1.171922311186790466e-03,4.638366866856813431e-03,-9.179115295410156250e-06,3.669777885079383850e-03
2.482939977198839188e-03,9.573552757501602173e-03,8.290531113743782043e-03,-2.424946520477533340e-03,2.405862323939800262e-03,-6.089089438319206238e-04,-1.201079413294792175e-02,-7.614379748702049255e-03,3.255161456763744354e-03,-7.685460150241851807e-03,8.937581442296504974e-04,-2.947006747126579285e-02,2.013018354773521423e-03,-3.922484815120697021e-03,-3.176980651915073395e-03,3.360190242528915405e-02,3.861719742417335510e-04,-7.906849980354309082e-01,-6.455437280237674713e-03,-4.017791245132684708e-03,1.726175658404827118e-03,4.146733321249485016e-03,1.182990148663520813e-02,5.557775497436523438e-03,-5.880750715732574463e-03,-2.687560394406318665e-03,-1.017299015074968338e-02,-5.313547328114509583e-03,-6.666127592325210571e-04,5.995609331876039505e-03,-1.135021448135375977e-03,2.404967322945594788e-03
5.514683667570352554e-03,8.172024041414260864e-03,5.636608228087425232e-03,-3.303925506770610809e-03,-2.149391220882534981e-04,5.764598026871681213e-04,-1.229381933808326721e-02,-2.180349081754684448e-03,1.821741112507879734e-03,-6.076036952435970306e-03,-1.883624587208032608e-03,-2.983641624450683594e-02,1.186985755339264870e-04,-5.169667303562164307e-03,-1.046369783580303192e-03,1.879363507032394409e-02,1.754906959831714630e-03,-7.394185066223144531e-01,-7.230446673929691315e-03,-2.895294222980737686e-03,1.253168098628520966e-03,3.185813315212726593e-03,1.108298823237419128e-02,2.751387655735015869e-03,-4.126586019992828369e-03,-3.191238269209861755e-03,-9.594717994332313538e-03,-3.984646871685981750e-03,-8.933041244745254517e-04,3.948942292481660843e-03,-2.038639038801193237e-03,2.440834417939186096e-03
5.278620403259992599e-03,7.247421890497207642e-03,6.456272676587104797e-03,-1.468080095946788788e-03,1.525401603430509567e-05,-5.152253434062004089e-04,-1.438625343143939972e-02,3.150340169668197632e-03,2.487505320459604263e-03,-7.919446565210819244e-03,-8.540139533579349518e-04,-3.044361621141433716e-02,1.411944511346518993e-03,-6.034085527062416077e-03,-2.698450349271297455e-03,1.897346228361129761e-02,1.288694329559803009e-03,-8.171936869621276855e-01,-5.208441056311130524e-03,-3.581302706152200699e-03,2.600057050585746765e-04,3.707193769514560699e-03,1.268121972680091858e-02,1.962698996067047119e-03,-2.042217180132865906e-03,-3.446960821747779846e-03,-8.773911744356155396e-03,-3.185683861374855042e-03,-8.558724075555801392e-04,7.087380159646272659e-03,-6.153173744678497314e-04,2.816984429955482483e-03
5.228711757808923721e-03,9.855274111032485962e-03,6.444891914725303650e-03,-2.662341110408306122e-03,1.915539498440921307e-03,7.164618000388145447e-04,-1.541802287101745605e-02,5.871636793017387390e-03,2.000508364289999008e-03,-8.002496324479579926e-03,8.352114818990230560e-04,-3.996463119983673096e-02,4.200747935101389885e-04,-7.452965714037418365e-03,-1.803017221391201019e-03,2.312764525413513184e-02,3.200580365955829620e-03,-9.113118648529052734e-01,-7.050537504255771637e-03,-3.884418401867151260e-03,-1.497017219662666321e-04,6.054655648767948151e-03,1.499874517321586609e-02,1.143552362918853760e-03,-3.386568278074264526e-03,-6.406849250197410583e-03,-1.156624779105186462e-02,-3.183508291840553284e-03,-7.000062614679336548e-04,7.141769398003816605e-03,-4.145294427871704102e-03,1.773299649357795715e-03
4.030937794595956802e-03,1.018053665757179260e-02,6.133688613772392273e-03,-1.034510321915149689e-03,5.207163048908114433e-04,-3.459667786955833435e-04,-1.294825784862041473e-02,9.552352130413055420e-03,-5.088442703709006310e-04,-6.111278198659420013e-03,-5.849287845194339752e-04,-3.437571227550506592e-02,1.415550592355430126e-03,-5.977803841233253479e-03,-2.347836270928382874e-04,1.402885466814041138e-02,1.894542947411537170e-04,-8.906164765357971191e-01,-6.191470660269260406e-03,-4.155265633016824722e-03,-4.585445858538150787e-03,5.043477751314640045e-03,1.429304853081703186e-02,2.565875649452209473e-03,-3.037347458302974701e-03,-5.875395610928535461e-03,-1.222358271479606628e-02,-5.674082785844802856e-04,-1.146772876381874084e-03,5.616665352135896683e-03,-1.779843121767044067e-03,2.253571525216102600e-03
6.701105739921331406e-03,8.823487907648086548e-03,6.478732451796531677e-03,-2.228140830993652344e-03,-2.862262772396206856e-04,2.685599029064178467e-04,-1.184947788715362549e-02,-8.567282930016517639e-03,2.587782684713602066e-03,-7.107401732355356216e-03,-1.841662917286157608e-03,-3.236455842852592468e-02,1.974337268620729446e-03,-4.284551367163658142e-03,-1.496073789894580841e-03,1.884995400905609131e-02,9.169899858534336090e-04,-7.591548562049865723e-01,-5.177565850317478180e-03,-2.484357450157403946e-03,-1.982205547392368317e-03,3.199026919901371002e-03,1.244920119643211365e-02,1.335605978965759277e-03,-3.133157268166542053e-03,-5.175421014428138733e-03,-9.868476539850234985e-03,-3.385910764336585999e-03,-2.061733976006507874e-03,3.977694083005189896e-03,-2.984926104545593262e-03,5.198778584599494934e-03
4.704836755990982056e-03,8.859131485223770142e-03,6.972117349505424500e-03,-3.644159063696861267e-03,-1.494501833803951740e-03,7.536048069596290588e-04,-1.254426501691341400e-02,9.038988500833511353e-03,3.747307229787111282e-03,-6.970991846174001694e-03,-6.646201945841312408e-04,-2.227516099810600281e-02,3.910603700205683708e-04,-5.580436438322067261e-03,-3.395573236048221588e-03,2.616131305694580078e-02,2.679834142327308655e-04,-7.808786034584045410e-01,-5.970099009573459625e-03,-4.033091012388467789e-03,-9.901141747832298279e-04,5.422004498541355133e-03,1.213086768984794617e-02,1.481369137763977051e-03,-4.799280315637588501e-03,-6.031008437275886536e-03,-8.771283552050590515e-03,-3.759177401661872864e-03,-9.840074926614761353e-04,6.063029635697603226e-03,-2.223029732704162598e-03,3.255547955632209778e-03
5.131116136908531189e-03,8.149866014719009399e-03,6.968809291720390320e-03,-2.989283762872219086e-03,1.596252317540347576e-03,-2.075945958495140076e-04,-1.282257772982120514e-02,-5.754455924034118652e-05,4.013353493064641953e-03,-8.206157013773918152e-03,-3.909901715815067291e-04,-2.879852429032325745e-02,1.347130048088729382e-03,-5.452284589409828186e-03,-2.093295566737651825e-03,2.237167954444885254e-02,2.382575534284114838e-03,-8.144591450691223145e-01,-7.182233966886997223e-03,-3.490092698484659195e-03,-5.833664909005165100e-04,4.485995508730411530e-03,1.173163577914237976e-02,2.752043306827545166e-03,-4.174434579908847809e-03,-5.203789100050926208e-03,-9.666031226515769958e-03,-3.001535311341285706e-03,-7.932428270578384399e-04,4.548788536339998245e-03,-1.211427152156829834e-04,1.843662932515144348e-03
5.721468944102525711e-03,8.268970996141433716e-03,6.443550810217857361e-03,-2.727177925407886505e-03,4.042041255161166191e-04,-1.402283087372779846e-04,-1.227901875972747803e-02,6.446246057748794556e-03,2.792414743453264236e-03,-8.186479099094867706e-03,-3.306059632450342178e-03,-1.803744211792945862e-02,1.348689547739923000e-03,-5.856528878211975098e-03,-1.135432161390781403e-03,2.168093621730804443e-02,1.060447655618190765e-03,-8.334712386131286621e-01,-4.333355464041233063e-03,-2.330357674509286880e-03,-5.184365436434745789e-04,4.375175572931766510e-03,1.288997754454612732e-02,3.995217382907867432e-03,-2.831388264894485474e-03,-4.704976454377174377e-03,-9.841823950409889221e-03,-6.251493468880653381e-03,-4.614088684320449829e-04,5.689107347279787064e-03,-2.749640494585037231e-03,3.328057006001472473e-03
